Offset;OriginalLength;OriginalString;Translation;Notes;
191580;31;固定ＭＳＧ３７　　　　　　　　;        ;;
191611;31;固定ＭＳＧ３８　　　　　　　　;        ;;
191642;31;固定ＭＳＧ３９　　　　　　　　;        ;;
191673;31;固定ＭＳＧ４０　　　　　　　　;        ;;
191704;31;固定ＭＳＧ４１　　　　　　　　;        ;;
191735;31;固定ＭＳＧ４２　　　　　　　　;        ;;
191766;31;固定ＭＳＧ４３　　　　　　　　;        ;;
191797;31;固定ＭＳＧ４４　　　　　　　　;        ;;
191828;31;固定ＭＳＧ４５　　　　　　　　;        ;;
191859;31;固定ＭＳＧ４６　　　　　　　　;        ;;
191890;31;固定ＭＳＧ４７　　　　　　　　;        ;;
191921;31;固定ＭＳＧ４８　　　　　　　　;        ;;
191952;31;固定ＭＳＧ４９　　　　　　　　;        ;;
191983;31;固定ＭＳＧ５０　　　　　　　　;        ;;
192014;31;固定ＭＳＧ５１　　　　　　　　;        ;;
192045;31;固定ＭＳＧ５２　　　　　　　　;        ;;
192076;31;固定ＭＳＧ５３　　　　　　　　;        ;;
192107;31;固定ＭＳＧ５４　　　　　　　　;        ;;
192138;31;固定ＭＳＧ５５　　　　　　　　;        ;;
192169;31;固定ＭＳＧ５６　　　　　　　　;        ;;
192200;31;固定ＭＳＧ５７　　　　　　　　;        ;;
192231;31;固定ＭＳＧ５８　　　　　　　　;        ;;
192262;31;固定ＭＳＧ５９　　　　　　　　;        ;;
192293;31;固定ＭＳＧ６０　　　　　　　　;        ;;
192324;31;固定ＭＳＧ６１　　　　　　　　;        ;;
192355;31;固定ＭＳＧ６２　　　　　　　　;        ;;
192386;31;固定ＭＳＧ６３　　　　　　　　;        ;;
192417;31;火点;Fire point;;
192448;31;戦車種類１;tank kind 1;;
192479;31;戦車種類２;tank kind 2;;
192510;31;戦車種類３;tank kind 3;;
192541;31;Ｔ３４（１９４２）;tank kind 4;;
192572;31;ＫＢ－１（１９４２）;tank kind 5;;
192603;31;戦車種類６;tank kind 6;;
192634;31;戦車種類７;tank kind 7;;
192665;31;戦車種類８;tank kind 8;;
192696;31;戦車部分名称;tank parts name;;
192727;31;戦車部分名称;tank parts name;;
192758;31;戦車部分名称;tank parts name;;
192789;31;戦車部分名称;tank parts name;;
192820;31;戦車部分名称;tank parts name;;
192851;31;戦車部分名称;tank parts name;;
192882;31;戦車部分名称;tank parts name;;
192913;31;戦車部分名称;tank parts name;;
192944;31;戦車部分名称;tank parts name;;
192975;31;戦車部分名称;tank parts name;;
193006;31;戦車部分名称;tank parts name;;
193037;31;戦車部分名称;tank parts name;;
193068;31;戦車部分名称;tank parts name;;
193099;31;戦車部分名称;tank parts name;;
193130;31;ノトシュ;soyuz;;
193161;31;ＲＫ;rk;;
193192;31;きくち;kikuti;;
193223;31;シモ;shimo;;
193254;31;ＴＡＧ;tag;;
193285;31;ほえ;hoe;;
193316;31;１時;at 1 o'clock;;
193347;31;２時;at 2 o'clock;;
193378;31;３時;at 3 o'clock;;
193409;31;４時;at 4 o'clock;;
193440;31;５時;at 5 o'clock;;
193471;31;６時;at 6 o'clock;;
193502;31;７時;at 7 o'clock;;
193533;31;８時;at 8 o'clock;;
193564;31;９時;at 9 o'clock;;
193595;31;１０時;at 10 o'clock;;
193626;31;１１時;at 11 o'clock;;
193657;31;１２時;at 12 o'clock;;
193688;31;右から;to the right;;
193719;31;左から;to the left;;
193750;31;初期戦車１;syoki 1;;
193781;31;初期戦車２;syoki 2;;
193812;31;初期戦車３;syoki 3;;
193843;31;初期戦車４;syoki 4;;
193874;31;初期戦車５;syoki 5;;
193905;31;初期戦車６;syoki 6;;
193936;31;初期戦車７;syoki 7;;
193967;31;初期戦車８;syoki 8;;
193998;31;初期戦車９;syoki 9;;
194029;31;初期戦車Ａ;syoki 10;;
194060;31;初期戦車Ｂ;syoki 11;;
194091;31;初期戦車Ｃ;syoki 12;;
194122;31;初期戦車Ｄ;syoki 13;;
194153;31;初期戦車Ｅ;syoki 14;;
194184;31;初期戦車Ｆ;syoki 15;;
194215;31;初期戦車Ｇ;syoki 16;;
194246;31;後詰戦車１;atodu 1;;
194277;31;後詰戦車２;atodu 2;;
194308;31;後詰戦車３;atodu 3;;
194339;31;後詰戦車４;atodu 4;;
194370;31;後詰戦車５;atodu 5;;
194401;31;後詰戦車６;atodu 6;;
194432;31;後詰戦車７;atodu 7;;
194463;31;後詰戦車８;atodu 8;;
194494;31;後詰戦車９;atodu 9;;
194525;31;後詰戦車Ａ;atodu 10;;
194556;31;後詰戦車Ｂ;atodu 11;;
194587;31;後詰戦車Ｃ;atodu 12;;
194618;31;後詰戦車Ｄ;atodu 13;;
194649;31;後詰戦車Ｅ;atodu 14;;
194680;31;後詰戦車Ｆ;atodu 15;;
194711;31;後詰戦車Ｇ;atodu 16;;
194742;31;初期歩兵１;sh 1;;
194773;31;初期歩兵２;sh 2;;
194804;31;初期歩兵３;sh 3;;
194835;31;初期歩兵４;sh 4;;
194866;31;初期歩兵５;sh 5;;
194897;31;初期歩兵６;sh 6;;
194928;31;初期歩兵７;sh 7;;
194959;31;初期歩兵８;sh 8;;
194990;31;初期歩兵９;sh 9;;
195021;31;初期歩兵Ａ;sh 10;;
195052;31;初期歩兵Ｂ;sh 11;;
195083;31;初期歩兵Ｃ;sh 12;;
195114;31;初期歩兵Ｄ;sh 13;;
195145;31;初期歩兵Ｅ;sh 14;;
195176;31;初期歩兵Ｆ;sh 15;;
195207;31;初期歩兵Ｇ;sh 16;;
195238;31;後詰歩兵１;ah 1;;
195269;31;後詰歩兵２;ah 2;;
195300;31;後詰歩兵３;ah 3;;
195331;31;後詰歩兵４;ah 4;;
195362;31;後詰歩兵５;ah 5;;
195393;31;後詰歩兵６;ah 6;;
195424;31;後詰歩兵７;ah 7;;
195455;31;後詰歩兵８;ah 8;;
195486;31;後詰歩兵９;ah 9;;
195517;31;後詰歩兵Ａ;ah 10;;
195548;31;後詰歩兵Ｂ;ah 11;;
195579;31;後詰歩兵Ｃ;ah 12;;
195610;31;後詰歩兵Ｄ;ah 13;;
195641;31;後詰歩兵Ｅ;ah 14;;
195672;31;後詰歩兵Ｆ;ah 15;;
195703;31;後詰歩兵Ｇ;ah 16;;
195734;31;戦略地点名１;strategy p 1;;
195765;31;戦略地点名２;strategy p 2;;
195796;31;戦略地点名３;strategy p 3;;
195827;31;戦略地点名４;strategy p 4;;
195858;31;戦略地点名５;strategy p 5;;
195889;31;戦略地点名６;strategy p 6;;
195920;31;戦略地点名７;strategy p 7;;
195951;31;戦略地点名８;strategy p 8;;
195982;31;固定ＭＳＧ１　　　　　　　　　;        ;;
196013;31;固定ＭＳＧ２　　　　　　　　　;        ;;
196044;31;固定ＭＳＧ３　　　　　　　　　;        ;;
196075;31;固定ＭＳＧ４　　　　　　　　　;        ;;
196106;31;固定ＭＳＧ５　　　　　　　　　;        ;;
196137;31;固定ＭＳＧ６　　　　　　　　　;        ;;
196168;31;固定ＭＳＧ７　　　　　　　　　;        ;;
196199;31;固定ＭＳＧ８　　　　　　　　　;        ;;
196230;31;固定ＭＳＧ９　　　　　　　　　;        ;;
196261;31;固定ＭＳＧ１０　　　　　　　　;        ;;
196292;31;固定ＭＳＧ１１　　　　　　　　;        ;;
196323;31;固定ＭＳＧ１２　　　　　　　　;        ;;
196354;31;固定ＭＳＧ１３　　　　　　　　;        ;;
196385;31;固定ＭＳＧ１４　　　　　　　　;        ;;
196416;31;固定ＭＳＧ１５　　　　　　　　;        ;;
196447;31;固定ＭＳＧ１６　　　　　　　　;        ;;
196478;31;固定ＭＳＧ１７　　　　　　　　;        ;;
196509;31;固定ＭＳＧ１８　　　　　　　　;        ;;
196540;31;固定ＭＳＧ１９　　　　　　　　;        ;;
196571;31;固定ＭＳＧ２０　　　　　　　　;        ;;
196602;31;固定ＭＳＧ２１　　　　　　　　;        ;;
196633;31;固定ＭＳＧ２２　　　　　　　　;        ;;
196664;31;固定ＭＳＧ２３　　　　　　　　;        ;;
196695;31;固定ＭＳＧ２４　　　　　　　　;        ;;
196726;31;固定ＭＳＧ２５　　　　　　　　;        ;;
196757;31;固定ＭＳＧ２６　　　　　　　　;        ;;
196788;31;固定ＭＳＧ２７　　　　　　　　;        ;;
196819;31;固定ＭＳＧ２８　　　　　　　　;        ;;
196850;31;固定ＭＳＧ２９　　　　　　　　;        ;;
196881;31;固定ＭＳＧ３０　　　　　　　　;        ;;
196912;31;固定ＭＳＧ３１　　　　　　　　;        ;;
196943;31;固定ＭＳＧ３２　　　　　　　　;        ;;
196974;31;固定ＭＳＧ３３　　　　　　　　;        ;;
197005;31;固定ＭＳＧ３４　　　　　　　　;        ;;
197036;31;固定ＭＳＧ３５　　　　　　　　;        ;;
197067;31;固定ＭＳＧ３６　　　　　　　　;        ;;
197098;31;固定ＭＳＧ３７　　　　　　　　;        ;;
197129;31;固定ＭＳＧ３８　　　　　　　　;        ;;
197160;31;固定ＭＳＧ３９　　　　　　　　;        ;;
197191;31;固定ＭＳＧ４０　　　　　　　　;        ;;
197222;31;固定ＭＳＧ４１　　　　　　　　;        ;;
197253;31;固定ＭＳＧ４２　　　　　　　　;        ;;
197284;31;固定ＭＳＧ４３　　　　　　　　;        ;;
197315;31;固定ＭＳＧ４４　　　　　　　　;        ;;
197346;31;固定ＭＳＧ４５　　　　　　　　;        ;;
197377;31;固定ＭＳＧ４６　　　　　　　　;        ;;
197408;31;固定ＭＳＧ４７　　　　　　　　;        ;;
197439;31;固定ＭＳＧ４８　　　　　　　　;        ;;
197470;31;固定ＭＳＧ４９　　　　　　　　;        ;;
197501;31;固定ＭＳＧ５０　　　　　　　　;        ;;
197532;31;固定ＭＳＧ５１　　　　　　　　;        ;;
197563;31;固定ＭＳＧ５２　　　　　　　　;        ;;
197594;31;固定ＭＳＧ５３　　　　　　　　;        ;;
197625;31;固定ＭＳＧ５４　　　　　　　　;        ;;
197656;31;固定ＭＳＧ５５　　　　　　　　;        ;;
197687;31;固定ＭＳＧ５６　　　　　　　　;        ;;
197718;31;固定ＭＳＧ５７　　　　　　　　;        ;;
197749;31;固定ＭＳＧ５８　　　　　　　　;        ;;
197780;31;固定ＭＳＧ５９　　　　　　　　;        ;;
197811;31;固定ＭＳＧ６０　　　　　　　　;        ;;
197842;31;固定ＭＳＧ６１　　　　　　　　;        ;;
197873;31;固定ＭＳＧ６２　　　　　　　　;        ;;
197904;31;固定ＭＳＧ６３　　　　　　　　;        ;;
197935;31;固定ＭＳＧ６４　　　　　　　　;        ;;
197966;31;戦車種類１;tank kind 1;;
197997;31;戦車種類２;tank kind 2;;
198028;31;戦車種類３;tank kind 3;;
198059;31;戦車種類４;tank kind 4;;
198090;31;戦車種類５;tank kind 5;;
198121;31;戦車種類６;tank kind 6;;
198152;31;戦車種類７;tank kind 7;;
198183;31;戦車種類８;tank kind 8;;
198214;31;戦車部分名称;tank parts name;;
198245;31;戦車部分名称;tank parts name;;
198276;31;戦車部分名称;tank parts name;;
198307;31;戦車部分名称;tank parts name;;
198338;31;戦車部分名称;tank parts name;;
198369;31;戦車部分名称;tank parts name;;
198400;31;戦車部分名称;tank parts name;;
198431;31;戦車部分名称;tank parts name;;
198462;31;戦車部分名称;tank parts name;;
198493;31;戦車部分名称;tank parts name;;
198524;31;戦車部分名称;tank parts name;;
198555;31;戦車部分名称;tank parts name;;
198586;31;戦車部分名称;tank parts name;;
198617;31;戦車部分名称;tank parts name;;
198648;31;ノトシュ;soyuz;;
198679;31;ＲＫ;rk;;
198710;31;きくち;kikuti;;
198741;31;シモ;shimo;;
198772;31;ＴＡＧ;tag;;
198803;31;ほえ;hoe;;
198834;31;１時;at 1 o'clock;;
198865;31;２時;at 2 o'clock;;
198896;31;３時;at 3 o'clock;;
198927;31;４時;at 4 o'clock;;
198958;31;５時;at 5 o'clock;;
198989;31;６時;at 6 o'clock;;
199020;31;７時;at 7 o'clock;;
199051;31;８時;at 8 o'clock;;
199082;31;９時;at 9 o'clock;;
199113;31;１０時;at 10 o'clock;;
199144;31;１１時;at 11 o'clock;;
199175;31;１２時;at 12 o'clock;;
199206;31;右から;to the right;;
199237;31;左から;to the left;;
199268;31;初期戦車１;;;
199299;31;初期戦車２;;;
199330;31;初期戦車３;;;
199361;31;初期戦車４;;;
199392;31;初期戦車５;;;
199423;31;初期戦車６;;;
199454;31;初期戦車７;;;
199485;31;初期戦車８;;;
199516;31;初期戦車９;;;
199547;31;初期戦車Ａ;;;
199578;31;初期戦車Ｂ;;;
199609;31;初期戦車Ｃ;;;
199640;31;初期戦車Ｄ;;;
199671;31;初期戦車Ｅ;;;
199702;31;初期戦車Ｆ;;;
199733;31;初期戦車Ｇ;;;
199764;31;後詰戦車１;;;
199795;31;後詰戦車２;;;
199826;31;後詰戦車３;;;
199857;31;後詰戦車４;;;
199888;31;後詰戦車５;;;
199919;31;後詰戦車６;;;
199950;31;後詰戦車７;;;
199981;31;後詰戦車８;;;
200012;31;後詰戦車９;;;
200043;31;後詰戦車Ａ;;;
200074;31;後詰戦車Ｂ;;;
200105;31;後詰戦車Ｃ;;;
200136;31;後詰戦車Ｄ;;;
200167;31;後詰戦車Ｅ;;;
200198;31;後詰戦車Ｆ;;;
200229;31;後詰戦車Ｇ;;;
200260;31;初期歩兵１;;;
200291;31;初期歩兵２;;;
200322;31;初期歩兵３;;;
200353;31;初期歩兵４;;;
200384;31;初期歩兵５;;;
200415;31;初期歩兵６;;;
200446;31;初期歩兵７;;;
200477;31;初期歩兵８;;;
200508;31;初期歩兵９;;;
200539;31;初期歩兵Ａ;;;
200570;31;初期歩兵Ｂ;;;
200601;31;初期歩兵Ｃ;;;
200632;31;初期歩兵Ｄ;;;
200663;31;初期歩兵Ｅ;;;
200694;31;初期歩兵Ｆ;;;
200725;31;初期歩兵Ｇ;;;
200756;31;後詰歩兵１;;;
200787;31;後詰歩兵２;;;
200818;31;後詰歩兵３;;;
200849;31;後詰歩兵４;;;
200880;31;後詰歩兵５;;;
200911;31;後詰歩兵６;;;
200942;31;後詰歩兵７;;;
200973;31;後詰歩兵８;;;
201004;31;後詰歩兵９;;;
201035;31;後詰歩兵Ａ;;;
201066;31;後詰歩兵Ｂ;;;
201097;31;後詰歩兵Ｃ;;;
201128;31;後詰歩兵Ｄ;;;
201159;31;後詰歩兵Ｅ;;;
201190;31;後詰歩兵Ｆ;;;
201221;31;後詰歩兵Ｇ;;;
201252;31;戦略地点名１;;;
201283;31;戦略地点名２;;;
201314;31;戦略地点名３;;;
201345;31;戦略地点名４;;;
201376;31;戦略地点名５;;;
201407;31;戦略地点名６;;;
201438;31;戦略地点名７;;;
201469;31;戦略地点名８;;;
201500;31;固定ＭＳＧ１　　　　　　　　　;;;
201531;31;固定ＭＳＧ２　　　　　　　　　;;;
201562;31;固定ＭＳＧ３　　　　　　　　　;;;
201593;31;固定ＭＳＧ４　　　　　　　　　;;;
201624;31;固定ＭＳＧ５　　　　　　　　　;;;
201655;31;固定ＭＳＧ６　　　　　　　　　;;;
201686;31;固定ＭＳＧ７　　　　　　　　　;;;
201717;31;固定ＭＳＧ８　　　　　　　　　;;;
201748;31;固定ＭＳＧ９　　　　　　　　　;;;
201779;31;固定ＭＳＧ１０　　　　　　　　;;;
201810;31;固定ＭＳＧ１１　　　　　　　　;;;
201841;31;固定ＭＳＧ１２　　　　　　　　;;;
201872;31;固定ＭＳＧ１３　　　　　　　　;;;
201903;31;固定ＭＳＧ１４　　　　　　　　;;;
201934;31;固定ＭＳＧ１５　　　　　　　　;;;
201965;31;固定ＭＳＧ１６　　　　　　　　;;;
201996;31;固定ＭＳＧ１７　　　　　　　　;;;
202027;31;固定ＭＳＧ１８　　　　　　　　;;;
202058;31;固定ＭＳＧ１９　　　　　　　　;;;
202089;31;固定ＭＳＧ２０　　　　　　　　;;;
202120;31;固定ＭＳＧ２１　　　　　　　　;;;
202151;31;固定ＭＳＧ２２　　　　　　　　;;;
202182;31;固定ＭＳＧ２３　　　　　　　　;;;
202213;31;固定ＭＳＧ２４　　　　　　　　;;;
202244;31;固定ＭＳＧ２５　　　　　　　　;;;
202275;31;固定ＭＳＧ２６　　　　　　　　;;;
202306;31;固定ＭＳＧ２７　　　　　　　　;;;
202337;31;固定ＭＳＧ２８　　　　　　　　;;;
202368;31;固定ＭＳＧ２９　　　　　　　　;;;
202399;31;固定ＭＳＧ３０　　　　　　　　;;;
202430;31;固定ＭＳＧ３１　　　　　　　　;;;
202461;31;固定ＭＳＧ３２　　　　　　　　;;;
202492;31;固定ＭＳＧ３３　　　　　　　　;;;
202523;31;固定ＭＳＧ３４　　　　　　　　;;;
202554;31;固定ＭＳＧ３５　　　　　　　　;;;
202585;31;固定ＭＳＧ３６　　　　　　　　;;;
202616;31;固定ＭＳＧ３７　　　　　　　　;;;
202647;31;固定ＭＳＧ３８　　　　　　　　;;;
202678;31;固定ＭＳＧ３９　　　　　　　　;;;
202709;31;固定ＭＳＧ４０　　　　　　　　;;;
202740;31;固定ＭＳＧ４１　　　　　　　　;;;
202771;31;固定ＭＳＧ４２　　　　　　　　;;;
202802;31;固定ＭＳＧ４３　　　　　　　　;;;
202833;31;固定ＭＳＧ４４　　　　　　　　;;;
202864;31;固定ＭＳＧ４５　　　　　　　　;;;
202895;31;固定ＭＳＧ４６　　　　　　　　;;;
202926;31;固定ＭＳＧ４７　　　　　　　　;;;
202957;31;固定ＭＳＧ４８　　　　　　　　;;;
202988;31;固定ＭＳＧ４９　　　　　　　　;;;
203019;31;固定ＭＳＧ５０　　　　　　　　;;;
203050;31;固定ＭＳＧ５１　　　　　　　　;;;
203081;31;固定ＭＳＧ５２　　　　　　　　;;;
203112;31;固定ＭＳＧ５３　　　　　　　　;;;
203143;31;固定ＭＳＧ５４　　　　　　　　;;;
203174;31;固定ＭＳＧ５５　　　　　　　　;;;
203205;31;固定ＭＳＧ５６　　　　　　　　;;;
203236;31;固定ＭＳＧ５７　　　　　　　　;;;
203267;31;固定ＭＳＧ５８　　　　　　　　;;;
203298;31;固定ＭＳＧ５９　　　　　　　　;;;
203329;31;固定ＭＳＧ６０　　　　　　　　;;;
203360;31;固定ＭＳＧ６１　　　　　　　　;;;
203391;31;固定ＭＳＧ６２　　　　　　　　;;;
203422;31;固定ＭＳＧ６３　　　　　　　　;;;
203453;31;固定ＭＳＧ６４　　　　　　　　;;;
203484;31;戦車種類１;;;
